Variável,Valor
x2#3#1#17#1#1#1,0.0
x2#3#1#17#1#1#2,0.0
x2#3#1#17#1#1#3,0.0
x2#3#1#17#1#2#1,0.0
x2#3#1#17#1#2#2,0.0
Q#1#1#17,0.0
I#1#1#17,0.0
yd#1#1#2#18,0.0
x#1#1#18#3#1#1,0.0
x#1#1#18#3#1#2,0.0
x#1#1#18#3#1#3,0.0
x#1#1#18#3#2#1,0.0
x#1#1#18#3#2#2,0.0
x#1#1#18#3#3#1,0.0
x#1#1#18#3#3#2,0.0
x#1#1#18#3#3#3,0.0
x#1#1#18#3#3#4,0.0
x#1#1#18#3#3#5,0.0
x#1#1#18#4#1#1,0.0
x#1#1#18#4#1#2,0.0
x#1#1#18#4#1#3,0.0
x#1#1#18#4#2#1,0.0
x#1#1#18#4#2#2,0.0
x#1#1#18#4#3#1,0.0
x#1#1#18#4#3#2,0.0
x#1#1#18#4#3#3,0.0
x#1#1#18#4#3#4,0.0
x#1#1#18#4#3#5,0.0
x#1#1#18#5#1#1,0.0
x#1#1#18#5#1#2,0.0
x#1#1#18#5#1#3,0.0
x#1#1#18#5#2#1,0.0
x#1#1#18#5#2#2,0.0
x#1#1#18#5#3#1,0.0
x#1#1#18#5#3#2,0.0
x#1#1#18#5#3#3,0.0
x#1#1#18#5#3#4,0.0
x#1#1#18#5#3#5,0.0
x2#3#1#18#1#1#1,0.0
x2#3#1#18#1#1#2,0.0
x2#3#1#18#1#1#3,0.0
x2#3#1#18#1#2#1,0.0
x2#3#1#18#1#2#2,0.0
Q#1#1#18,0.0
I#1#1#18,0.0
yd#1#1#2#19,0.0
x#1#1#19#3#2#2,0.0
x#1#1#19#3#3#1,0.0
x#1#1#19#3#3#2,0.0
x#1#1#19#3#3#3,0.0
x#1#1#19#3#2#1,0.0
x#1#1#19#3#1#3,0.0
x#1#1#19#3#1#2,0.0
x#1#1#19#3#1#1,0.0
x#1#1#19#5#3#5,0.0
x#1#1#19#5#3#4,0.0
x#1#1#19#5#3#3,0.0
x#1#1#19#5#3#2,0.0
x#1#1#19#5#3#1,0.0
x#1#1#19#5#2#2,0.0
x#1#1#19#5#2#1,0.0
x#1#1#19#5#1#3,0.0
x#1#1#19#5#1#2,0.0
x#1#1#19#5#1#1,0.0
x#1#1#19#4#3#5,0.0
x#1#1#19#4#3#4,0.0
x#1#1#19#4#3#3,0.0
x#1#1#19#4#3#2,0.0
x#1#1#19#4#3#1,0.0
x#1#1#19#4#2#2,0.0
x#1#1#19#4#2#1,0.0
x#1#1#19#4#1#3,0.0
x#1#1#19#4#1#2,0.0
x#1#1#19#4#1#1,0.0
x#1#1#19#3#3#5,0.0
x#1#1#19#3#3#4,0.0
x2#3#1#19#1#1#1,0.0
x2#3#1#19#1#1#2,0.0
x2#3#1#19#1#1#3,0.0
x2#3#1#19#1#2#1,0.0
x2#3#1#19#1#2#2,0.0
Q#1#1#19,0.0
I#1#1#19,0.0
yd#1#1#2#20,0.0
x#1#1#20#5#3#5,0.0
x#1#1#20#5#3#4,0.0
x#1#1#20#5#2#2,0.0
x#1#1#20#5#2#1,0.0
x#1#1#20#5#1#3,0.0
x#1#1#20#5#1#2,0.0
x#1#1#20#5#1#1,0.0
x#1#1#20#4#3#5,0.0
x#1#1#20#4#3#4,0.0
x#1#1#20#4#3#3,0.0
x#1#1#20#4#3#2,0.0
x#1#1#20#4#3#1,0.0
x#1#1#20#4#2#2,0.0
x#1#1#20#4#2#1,0.0
x#1#1#20#4#1#3,0.0
x#1#1#20#4#1#2,0.0
x#1#1#20#4#1#1,0.0
x#1#1#20#3#3#5,0.0
x#1#1#20#3#3#4,0.0
x#1#1#20#3#3#3,0.0
x#1#1#20#3#3#2,0.0
x#1#1#20#3#3#1,0.0
x#1#1#20#3#2#2,0.0
x#1#1#20#3#2#1,0.0
x#1#1#20#3#1#3,0.0
x#1#1#20#3#1#2,0.0
x#1#1#20#3#1#1,0.0
x#1#1#20#5#3#3,0.0
x#1#1#20#5#3#2,0.0
x#1#1#20#5#3#1,0.0
x2#3#1#20#1#1#1,0.0
x2#3#1#20#1#1#2,0.0
x2#3#1#20#1#1#3,0.0
x2#3#1#20#1#2#1,0.0
x2#3#1#20#1#2#2,0.0
Q#1#1#20,0.0
I#1#1#20,0.0
yd#1#1#2#21,0.0
x#1#1#21#3#2#1,0.0
x#1#1#21#3#2#2,0.0
x#1#1#21#4#3#1,0.0
x#1#1#21#4#3#2,0.0
x#1#1#21#4#3#3,0.0
x#1#1#21#4#3#4,0.0
x#1#1#21#4#3#5,0.0
x#1#1#21#5#1#1,0.0
x#1#1#21#5#1#2,0.0
x#1#1#21#5#1#3,0.0
x#1#1#21#5#2#1,0.0
x#1#1#21#5#2#2,0.0
x#1#1#21#5#3#1,0.0
x#1#1#21#5#3#2,0.0
x#1#1#21#5#3#3,0.0
x#1#1#21#5#3#4,0.0
x#1#1#21#5#3#5,0.0
x#1#1#21#3#1#1,0.0
x#1#1#21#3#3#1,0.0
x#1#1#21#3#3#2,0.0
x#1#1#21#3#3#3,0.0
x#1#1#21#3#3#4,0.0
x#1#1#21#3#3#5,0.0
x#1#1#21#4#1#1,0.0
x#1#1#21#4#1#2,0.0
x#1#1#21#4#1#3,0.0
x#1#1#21#4#2#1,0.0
x#1#1#21#4#2#2,0.0
x#1#1#21#3#1#2,0.0
x#1#1#21#3#1#3,0.0
x2#3#1#21#1#1#1,0.0
x2#3#1#21#1#1#2,0.0
x2#3#1#21#1#1#3,0.0
x2#3#1#21#1#2#1,0.0
x2#3#1#21#1#2#2,0.0
Q#1#1#21,0.0
I#1#1#21,0.0
yd#1#1#2#22,0.0
x#1#1#22#3#1#1,0.0
x#1#1#22#3#1#2,0.0
x#1#1#22#3#1#3,0.0
x#1#1#22#3#2#1,0.0
x#1#1#22#3#2#2,0.0
x#1#1#22#3#3#1,0.0
x#1#1#22#3#3#2,0.0
x#1#1#22#3#3#3,0.0
x#1#1#22#3#3#4,0.0
x#1#1#22#3#3#5,0.0
x#1#1#22#4#1#1,0.0
x#1#1#22#4#1#2,0.0
x#1#1#22#4#1#3,0.0
x#1#1#22#4#2#1,0.0
x#1#1#22#4#2#2,0.0
x#1#1#22#4#3#1,0.0
x#1#1#22#4#3#2,0.0
x#1#1#22#4#3#3,0.0
x#1#1#22#4#3#4,0.0
x#1#1#22#4#3#5,0.0
x#1#1#22#5#1#1,0.0
x#1#1#22#5#1#2,21.168
x#1#1#22#5#1#3,21.168
x#1#1#22#5#2#1,12.096
x#1#1#22#5#2#2,12.096
x#1#1#22#5#3#1,0.0
x#1#1#22#5#3#2,0.0
x#1#1#22#5#3#3,0.0
x#1#1#22#5#3#4,0.0
x#1#1#22#5#3#5,0.0
x2#3#1#22#1#1#1,0.0
x2#3#1#22#1#1#2,0.0
x2#3#1#22#1#1#3,0.0
x2#3#1#22#1#2#1,0.0
x2#3#1#22#1#2#2,0.0
Q#1#1#22,72.44399999999985
I#1#1#22,5.915999999999848
yd#1#1#2#23,0.0
x#1#1#23#5#3#2,0.0
x#1#1#23#3#1#1,0.0
x#1#1#23#3#1#2,0.0
x#1#1#23#3#1#3,0.0
x#1#1#23#3#2#1,0.0
x#1#1#23#3#2#2,0.0
x#1#1#23#3#3#1,0.0
x#1#1#23#3#3#2,0.0
x#1#1#23#3#3#3,0.0
x#1#1#23#3#3#4,0.0
x#1#1#23#3#3#5,0.0
x#1#1#23#4#1#1,0.0
x#1#1#23#4#1#2,0.0
x#1#1#23#4#1#3,0.0
x#1#1#23#4#2#1,0.0
x#1#1#23#4#2#2,0.0
x#1#1#23#4#3#1,0.0
x#1#1#23#4#3#2,0.0
x#1#1#23#4#3#3,0.0
x#1#1#23#4#3#4,0.0
x#1#1#23#4#3#5,0.0
x#1#1#23#5#1#1,19.38799999999987
x#1#1#23#5#1#2,0.0
x#1#1#23#5#1#3,0.0
x#1#1#23#5#2#1,0.0
x#1#1#23#5#2#2,0.0
x#1#1#23#5#3#1,0.0
x#1#1#23#5#3#5,0.0
x#1#1#23#5#3#4,0.0
x#1#1#23#5#3#3,0.0
x2#3#1#23#1#1#1,0.0
x2#3#1#23#1#1#2,0.0
x2#3#1#23#1#1#3,0.0
x2#3#1#23#1#2#1,0.0
x2#3#1#23#1#2#2,0.0
Q#1#1#23,80.00000000000001
I#1#1#23,66.52799999999999
yd#1#1#2#24,0.0
x#1#1#24#4#3#5,0.0
x#1#1#24#3#1#1,0.0
x#1#1#24#3#1#2,0.0
x#1#1#24#3#1#3,0.0
x#1#1#24#3#2#1,0.0
x#1#1#24#3#2#2,0.0
x#1#1#24#3#3#1,0.0
x#1#1#24#3#3#2,0.0
x#1#1#24#3#3#3,0.0
x#1#1#24#3#3#4,0.0
x#1#1#24#3#3#5,0.0
x#1#1#24#4#1#1,0.0
x#1#1#24#4#1#2,0.0
x#1#1#24#4#1#3,0.0
x#1#1#24#4#2#1,0.0
x#1#1#24#4#2#2,0.0
x#1#1#24#4#3#1,0.0
x#1#1#24#4#3#2,0.0
x#1#1#24#4#3#3,0.0
x#1#1#24#5#3#5,0.0
x#1#1#24#5#3#4,0.0
x#1#1#24#5#3#3,0.0
x#1#1#24#5#3#2,0.0
x#1#1#24#5#3#1,0.0
x#1#1#24#5#2#2,12.096
x#1#1#24#5#2#1,12.096
x#1#1#24#5#1#3,21.168
x#1#1#24#5#1#2,21.168
x#1#1#24#5#1#1,0.0
x#1#1#24#4#3#4,0.0
x2#3#1#24#1#1#1,0.0
x2#3#1#24#1#1#2,0.0
x2#3#1#24#1#1#3,0.0
x2#3#1#24#1#2#1,0.0
x2#3#1#24#1#2#2,0.0
Q#1#1#24,0.0
I#1#1#24,0.0
yd#1#1#2#25,0.0
x#1#1#25#5#3#5,0.0
x#1#1#25#5#3#4,0.0
x#1#1#25#5#3#3,0.0
x#1#1#25#5#3#2,0.0
x#1#1#25#5#3#1,0.0
x#1#1#25#5#2#2,0.0
x#1#1#25#5#2#1,0.0
x#1#1#25#5#1#3,0.0
x#1#1#25#5#1#2,0.0
x#1#1#25#5#1#1,0.0
x#1#1#25#4#3#5,0.0
x#1#1#25#4#3#4,0.0
x#1#1#25#4#3#3,0.0
x#1#1#25#4#3#2,0.0
x#1#1#25#4#3#1,0.0
x#1#1#25#4#2#2,0.0
x#1#1#25#4#2#1,0.0
x#1#1#25#4#1#3,0.0
x#1#1#25#4#1#2,0.0
x#1#1#25#4#1#1,0.0
x#1#1#25#3#3#5,0.0
x#1#1#25#3#3#4,0.0
x#1#1#25#3#3#3,0.0
x#1#1#25#3#3#2,0.0
x#1#1#25#3#3#1,0.0
x#1#1#25#3#2#2,0.0
x#1#1#25#3#2#1,0.0
x#1#1#25#3#1#3,0.0
x#1#1#25#3#1#2,0.0
x#1#1#25#3#1#1,0.0
x2#3#1#25#1#1#1,0.0
x2#3#1#25#1#1#2,0.0
x2#3#1#25#1#1#3,0.0
x2#3#1#25#1#2#1,0.0
x2#3#1#25#1#2#2,0.0
Q#1#1#25,0.0
I#1#1#25,0.0
yd#1#1#2#26,0.0
x#1#1#26#3#1#1,0.0
x#1#1#26#3#1#2,0.0
x#1#1#26#3#1#3,0.0
x#1#1#26#3#2#1,0.0
x#1#1#26#3#2#2,0.0
x#1#1#26#3#3#1,0.0
x#1#1#26#3#3#2,0.0
x#1#1#26#3#3#3,0.0
x#1#1#26#3#3#4,0.0
x#1#1#26#3#3#5,0.0
x#1#1#26#4#1#1,0.0
x#1#1#26#4#1#2,0.0
x#1#1#26#4#1#3,0.0
x#1#1#26#4#2#1,0.0
x#1#1#26#4#2#2,0.0
x#1#1#26#4#3#1,0.0
x#1#1#26#4#3#2,0.0
x#1#1#26#4#3#3,0.0
x#1#1#26#4#3#4,0.0
x#1#1#26#4#3#5,0.0
x#1#1#26#5#1#1,0.0
x#1#1#26#5#1#2,0.0
x#1#1#26#5#1#3,0.0
x#1#1#26#5#2#1,0.0
x#1#1#26#5#2#2,0.0
x#1#1#26#5#3#1,0.0
x#1#1#26#5#3#2,0.0
x#1#1#26#5#3#3,0.0
x#1#1#26#5#3#4,0.0
x#1#1#26#5#3#5,0.0
x2#3#1#26#1#1#1,0.0
x2#3#1#26#1#1#2,0.0
x2#3#1#26#1#1#3,0.0
x2#3#1#26#1#2#1,0.0
x2#3#1#26#1#2#2,0.0
Q#1#1#26,0.0
I#1#1#26,0.0
yd#1#1#2#27,0.0
x#1#1#27#5#3#3,0.0
x#1#1#27#5#3#4,0.0
x#1#1#27#5#3#5,0.0
x#1#1#27#5#3#2,0.0
x#1#1#27#5#3#1,0.0
x#1#1#27#5#2#2,0.0
x#1#1#27#5#2#1,0.0
x#1#1#27#5#1#3,0.0
x#1#1#27#5#1#2,0.0
x#1#1#27#5#1#1,0.0
x#1#1#27#4#3#5,0.0
x#1#1#27#4#3#4,0.0
x#1#1#27#4#3#3,0.0
x#1#1#27#4#3#2,0.0
x#1#1#27#4#3#1,0.0
x#1#1#27#4#2#2,0.0
x#1#1#27#4#2#1,0.0
x#1#1#27#4#1#3,0.0
x#1#1#27#4#1#2,0.0
x#1#1#27#4#1#1,0.0
x#1#1#27#3#3#5,0.0
x#1#1#27#3#3#4,0.0
x#1#1#27#3#3#3,0.0
x#1#1#27#3#3#2,0.0
x#1#1#27#3#3#1,0.0
x#1#1#27#3#2#2,0.0
x#1#1#27#3#2#1,0.0
x#1#1#27#3#1#3,0.0
x#1#1#27#3#1#2,0.0
x#1#1#27#3#1#1,0.0
x2#3#1#27#1#1#1,0.0
x2#3#1#27#1#1#2,0.0
x2#3#1#27#1#1#3,0.0
x2#3#1#27#1#2#1,0.0
x2#3#1#27#1#2#2,0.0
Q#1#1#27,0.0
I#1#1#27,0.0
yd#1#1#2#28,0.0
x#1#1#28#5#3#5,0.0
x#1#1#28#5#3#4,0.0
x#1#1#28#5#3#3,0.0
x#1#1#28#5#3#2,0.0
x#1#1#28#5#3#1,0.0
x#1#1#28#5#2#2,0.0
x#1#1#28#5#2#1,0.0
x#1#1#28#5#1#3,0.0
x#1#1#28#5#1#2,0.0
x#1#1#28#5#1#1,0.0
x#1#1#28#4#3#5,0.0
x#1#1#28#4#3#4,0.0
x#1#1#28#4#3#3,0.0
x#1#1#28#4#3#2,0.0
x#1#1#28#4#3#1,0.0
x#1#1#28#4#2#2,0.0
x#1#1#28#4#2#1,0.0
x#1#1#28#4#1#3,0.0
x#1#1#28#4#1#2,0.0
x#1#1#28#4#1#1,0.0
x#1#1#28#3#3#5,0.0
x#1#1#28#3#3#4,0.0
x#1#1#28#3#3#3,0.0
x#1#1#28#3#3#2,0.0
x#1#1#28#3#3#1,0.0
x#1#1#28#3#2#2,0.0
x#1#1#28#3#2#1,0.0
x#1#1#28#3#1#3,0.0
x#1#1#28#3#1#2,0.0
x#1#1#28#3#1#1,0.0
x2#3#1#28#1#1#1,0.0
x2#3#1#28#1#1#2,0.0
x2#3#1#28#1#1#3,0.0
x2#3#1#28#1#2#1,0.0
x2#3#1#28#1#2#2,0.0
Q#1#1#28,0.0
I#1#1#28,0.0
yd#1#1#2#29,0.0
x#1#1#29#5#3#5,0.0
x#1#1#29#5#3#4,0.0
x#1#1#29#5#3#3,0.0
x#1#1#29#5#3#2,0.0
x#1#1#29#5#3#1,0.0
x#1#1#29#5#2#2,0.0
x#1#1#29#5#2#1,0.0
x#1#1#29#5#1#3,0.0
x#1#1#29#5#1#2,0.0
x#1#1#29#5#1#1,0.0
x#1#1#29#4#3#5,0.0
x#1#1#29#4#3#4,0.0
x#1#1#29#4#3#3,0.0
x#1#1#29#4#3#2,0.0
x#1#1#29#4#3#1,0.0
x#1#1#29#4#2#2,0.0
x#1#1#29#4#2#1,0.0
x#1#1#29#4#1#3,0.0
x#1#1#29#4#1#2,0.0
x#1#1#29#4#1#1,0.0
x#1#1#29#3#3#5,0.0
x#1#1#29#3#3#4,0.0
x#1#1#29#3#3#3,0.0
x#1#1#29#3#3#2,0.0
x#1#1#29#3#3#1,0.0
x#1#1#29#3#2#2,0.0
x#1#1#29#3#2#1,0.0
x#1#1#29#3#1#3,0.0
x#1#1#29#3#1#2,0.0
x#1#1#29#3#1#1,0.0
x2#3#1#29#1#1#1,0.0
x2#3#1#29#1#1#2,0.0
x2#3#1#29#1#1#3,0.0
x2#3#1#29#1#2#1,0.0
x2#3#1#29#1#2#2,0.0
Q#1#1#29,0.0
I#1#1#29,0.0
yd#1#1#2#30,0.0
x#1#1#30#5#3#5,0.0
x#1#1#30#5#3#4,0.0
x#1#1#30#5#3#3,0.0
x#1#1#30#5#3#2,0.0
x#1#1#30#5#3#1,0.0
x#1#1#30#5#2#2,0.0
x#1#1#30#5#2#1,0.0
x#1#1#30#5#1#3,0.0
x#1#1#30#5#1#2,0.0
x#1#1#30#5#1#1,0.0
x#1#1#30#4#3#5,0.0
x#1#1#30#4#3#4,0.0
x#1#1#30#4#3#3,0.0
x#1#1#30#4#3#2,0.0
x#1#1#30#4#3#1,0.0
x#1#1#30#4#2#2,0.0
x#1#1#30#4#2#1,0.0
x#1#1#30#4#1#3,0.0
x#1#1#30#4#1#2,0.0
x#1#1#30#4#1#1,0.0
x#1#1#30#3#3#5,0.0
x#1#1#30#3#3#4,0.0
x#1#1#30#3#3#3,0.0
x#1#1#30#3#3#2,0.0
x#1#1#30#3#3#1,0.0
x#1#1#30#3#2#2,0.0
x#1#1#30#3#2#1,0.0
x#1#1#30#3#1#3,0.0
x#1#1#30#3#1#2,0.0
x#1#1#30#3#1#1,0.0
x2#3#1#30#1#1#1,0.0
x2#3#1#30#1#1#2,0.0
x2#3#1#30#1#1#3,0.0
x2#3#1#30#1#2#1,0.0
x2#3#1#30#1#2#2,0.0
Q#1#1#30,0.0
I#1#1#30,0.0
x#1#2#1#5#3#5,0.0
x#1#2#1#5#3#4,0.0
x#1#2#1#5#3#3,0.0
x#1#2#1#5#3#2,0.0
x#1#2#1#5#3#1,0.0
x#1#2#1#5#2#2,0.0
x#1#2#1#5#2#1,0.0
x#1#2#1#5#1#2,0.0
x#1#2#1#5#1#1,21.42
x#1#2#1#4#3#5,0.0
x#1#2#1#4#3#4,0.0
x#1#2#1#4#3#3,0.0
x#1#2#1#4#3#2,0.0
x#1#2#1#4#3#1,0.0
x#1#2#1#4#2#2,0.0
x#1#2#1#4#2#1,0.0
x#1#2#1#4#1#3,0.0
x#1#2#1#4#1#2,0.0
x#1#2#1#4#1#1,0.0
x#1#2#1#3#3#5,0.0
x#1#2#1#3#3#4,0.0
x#1#2#1#3#3#3,0.0
x#1#2#1#3#3#2,0.0
x#1#2#1#3#3#1,0.0
x#1#2#1#3#2#2,0.0
x#1#2#1#3#2#1,0.0
x#1#2#1#3#1#3,0.0
x#1#2#1#3#1#2,0.0
x#1#2#1#3#1#1,0.0
x#1#2#1#5#1#3,0.0
x2#3#2#1#1#1#1,0.0
x2#3#2#1#1#1#2,0.0
x2#3#2#1#1#1#3,0.0
x2#3#2#1#1#2#1,0.0
x2#3#2#1#1#2#2,0.0
Q#1#2#1,0.0
I#1#2#0,21.42
I#1#2#1,0.0
x#1#2#2#5#3#5,0.0
x#1#2#2#5#3#4,0.0
x#1#2#2#5#3#3,0.0
x#1#2#2#5#3#2,0.0
x#1#2#2#5#3#1,0.0
x#1#2#2#5#2#2,0.0
x#1#2#2#5#2#1,0.0
x#1#2#2#5#1#3,0.0
x#1#2#2#5#1#2,0.0
x#1#2#2#5#1#1,0.0
x#1#2#2#4#3#5,0.0
x#1#2#2#4#3#4,0.0
x#1#2#2#4#3#3,0.0
x#1#2#2#4#3#2,0.0
x#1#2#2#4#3#1,0.0
x#1#2#2#4#2#2,0.0
x#1#2#2#4#2#1,0.0
x#1#2#2#4#1#3,0.0
x#1#2#2#4#1#2,0.0
x#1#2#2#4#1#1,0.0
x#1#2#2#3#3#5,0.0
x#1#2#2#3#3#4,0.0
x#1#2#2#3#3#3,0.0
x#1#2#2#3#3#2,0.0
x#1#2#2#3#3#1,0.0
x#1#2#2#3#2#2,0.0
x#1#2#2#3#1#1,0.0
x#1#2#2#3#1#2,0.0
x#1#2#2#3#1#3,0.0
x#1#2#2#3#2#1,0.0
x2#3#2#2#1#1#1,0.0
x2#3#2#2#1#1#2,0.0
x2#3#2#2#1#1#3,0.0
x2#3#2#2#1#2#1,0.0
x2#3#2#2#1#2#2,0.0
Q#1#2#2,0.0
I#1#2#2,0.0
x#1#2#3#3#1#1,0.0
x#1#2#3#3#1#2,0.0
x#1#2#3#3#1#3,0.0
x#1#2#3#3#2#1,0.0
x#1#2#3#3#2#2,0.0
x#1#2#3#3#3#1,0.0
x#1#2#3#3#3#2,0.0
x#1#2#3#3#3#3,0.0
x#1#2#3#3#3#4,0.0
x#1#2#3#3#3#5,0.0
x#1#2#3#4#1#1,0.0
x#1#2#3#4#1#2,0.0
x#1#2#3#4#1#3,0.0
x#1#2#3#4#2#1,0.0
x#1#2#3#4#2#2,0.0
x#1#2#3#4#3#1,0.0
x#1#2#3#4#3#2,0.0
x#1#2#3#4#3#3,0.0
x#1#2#3#4#3#4,0.0
x#1#2#3#4#3#5,0.0
x#1#2#3#5#1#1,21.42
x#1#2#3#5#1#2,0.0
x#1#2#3#5#1#3,0.0
x#1#2#3#5#2#1,0.0
x#1#2#3#5#2#2,0.0
x#1#2#3#5#3#1,0.0
x#1#2#3#5#3#2,0.0
x#1#2#3#5#3#3,0.0
x#1#2#3#5#3#4,0.0
x#1#2#3#5#3#5,0.0
x2#3#2#3#1#1#1,0.0
x2#3#2#3#1#1#2,0.0
x2#3#2#3#1#1#3,0.0
x2#3#2#3#1#2#1,0.0
x2#3#2#3#1#2#2,0.0
Q#1#2#3,21.42
I#1#2#3,0.0
x#1#2#4#3#1#1,0.0
x#1#2#4#3#1#2,0.0
x#1#2#4#3#1#3,0.0
x#1#2#4#3#2#1,0.0
x#1#2#4#3#2#2,0.0
x#1#2#4#3#3#1,0.0
x#1#2#4#3#3#2,0.0
x#1#2#4#3#3#3,0.0
x#1#2#4#3#3#4,0.0
x#1#2#4#3#3#5,0.0
x#1#2#4#4#1#1,0.0
x#1#2#4#4#1#2,0.0
x#1#2#4#4#1#3,0.0
x#1#2#4#4#2#1,0.0
x#1#2#4#4#2#2,0.0
x#1#2#4#4#3#1,0.0
x#1#2#4#4#3#2,0.0
x#1#2#4#4#3#3,0.0
x#1#2#4#4#3#4,0.0
x#1#2#4#4#3#5,0.0
x#1#2#4#5#1#1,0.0
x#1#2#4#5#1#2,0.0
x#1#2#4#5#1#3,0.0
x#1#2#4#5#2#1,0.0
x#1#2#4#5#2#2,0.0
x#1#2#4#5#3#1,0.0
x#1#2#4#5#3#2,0.0
x#1#2#4#5#3#3,0.0
x#1#2#4#5#3#5,0.0
x#1#2#4#5#3#4,0.0
x2#3#2#4#1#1#1,0.0
x2#3#2#4#1#1#2,0.0
x2#3#2#4#1#1#3,0.0
x2#3#2#4#1#2#1,0.0
x2#3#2#4#1#2#2,0.0
Q#1#2#4,0.0
I#1#2#4,0.0
x#1#2#5#5#3#5,0.0
x#1#2#5#5#3#4,0.0
x#1#2#5#5#3#3,0.0
x#1#2#5#5#3#2,0.0
x#1#2#5#5#3#1,0.0
x#1#2#5#5#2#2,0.0
x#1#2#5#5#2#1,0.0
x#1#2#5#5#1#3,21.42
x#1#2#5#5#1#2,0.0
x#1#2#5#5#1#1,0.0
x#1#2#5#4#3#5,0.0
x#1#2#5#4#3#4,0.0
x#1#2#5#4#3#3,0.0
x#1#2#5#4#3#2,0.0
x#1#2#5#4#3#1,0.0
x#1#2#5#4#2#2,0.0
x#1#2#5#4#2#1,0.0
x#1#2#5#4#1#3,0.0
x#1#2#5#4#1#2,0.0
x#1#2#5#4#1#1,0.0
x#1#2#5#3#3#5,0.0
x#1#2#5#3#3#4,0.0
x#1#2#5#3#3#3,0.0
x#1#2#5#3#3#2,0.0
x#1#2#5#3#3#1,0.0
x#1#2#5#3#2#2,0.0
x#1#2#5#3#2#1,0.0
x#1#2#5#3#1#3,0.0
x#1#2#5#3#1#2,0.0
x#1#2#5#3#1#1,0.0
x2#3#2#5#1#1#1,0.0
x2#3#2#5#1#1#2,0.0
x2#3#2#5#1#1#3,0.0
x2#3#2#5#1#2#1,0.0
x2#3#2#5#1#2#2,0.0
Q#1#2#5,21.42
I#1#2#5,0.0
x#1#2#6#4#2#1,0.0
x#1#2#6#4#2#2,0.0
x#1#2#6#4#3#1,0.0
x#1#2#6#4#3#2,0.0
x#1#2#6#4#3#3,0.0
x#1#2#6#4#3#4,0.0
x#1#2#6#4#3#5,0.0
x#1#2#6#5#1#1,0.0
x#1#2#6#5#1#2,0.0
x#1#2#6#4#1#3,0.0
x#1#2#6#4#1#2,0.0
x#1#2#6#4#1#1,0.0
x#1#2#6#3#3#5,0.0
x#1#2#6#5#1#3,0.0
x#1#2#6#5#2#1,0.0
x#1#2#6#5#2#2,0.0
x#1#2#6#5#3#1,0.0
x#1#2#6#5#3#2,0.0
x#1#2#6#5#3#3,0.0
x#1#2#6#5#3#4,0.0
x#1#2#6#5#3#5,0.0
x#1#2#6#3#3#4,0.0
x#1#2#6#3#3#3,0.0
x#1#2#6#3#3#2,0.0
x#1#2#6#3#3#1,0.0
x#1#2#6#3#2#2,0.0
x#1#2#6#3#2#1,0.0
x#1#2#6#3#1#3,0.0
x#1#2#6#3#1#2,0.0
x#1#2#6#3#1#1,0.0
x2#3#2#6#1#1#1,0.0
x2#3#2#6#1#1#2,16.380000000000024
x2#3#2#6#1#1#3,22.68
x2#3#2#6#1#2#1,0.0
x2#3#2#6#1#2#2,0.0
Q#1#2#6,7.219999999999956
I#1#2#6,46.27999999999998
x#1#2#7#5#3#5,0.0
x#1#2#7#5#3#4,0.0
x#1#2#7#5#3#3,0.0
x#1#2#7#5#3#2,0.0
x#1#2#7#5#3#1,0.0
x#1#2#7#5#2#2,12.96
x#1#2#7#5#2#1,0.0
x#1#2#7#5#1#3,0.0
x#1#2#7#5#1#2,0.0
x#1#2#7#5#1#1,0.0
x#1#2#7#4#3#5,0.0
x#1#2#7#4#3#4,0.0
x#1#2#7#4#3#3,0.0
x#1#2#7#4#3#2,0.0
x#1#2#7#4#3#1,0.0
x#1#2#7#4#2#2,0.0
x#1#2#7#4#2#1,0.0
x#1#2#7#4#1#3,0.0
x#1#2#7#4#1#2,0.0
x#1#2#7#4#1#1,0.0
x#1#2#7#3#3#5,0.0
x#1#2#7#3#3#4,0.0
x#1#2#7#3#3#3,0.0
x#1#2#7#3#3#2,0.0
x#1#2#7#3#3#1,0.0
x#1#2#7#3#2#2,0.0
x#1#2#7#3#2#1,0.0
x#1#2#7#3#1#3,0.0
x#1#2#7#3#1#2,0.0
x#1#2#7#3#1#1,0.0
x2#3#2#7#1#1#1,22.68
x2#3#2#7#1#1#2,0.0
x2#3#2#7#1#1#3,22.68
x2#3#2#7#1#2#1,0.0
x2#3#2#7#1#2#2,0.0
Q#1#2#7,0.0
I#1#2#7,78.67999999999998
x#1#2#8#5#3#5,0.0
x#1#2#8#5#3#4,0.0
x#1#2#8#5#3#3,0.0
x#1#2#8#5#3#2,0.0
x#1#2#8#5#3#1,0.0
x#1#2#8#5#2#2,0.0
x#1#2#8#5#2#1,0.0
x#1#2#8#5#1#3,22.68
x#1#2#8#5#1#2,0.0
x#1#2#8#5#1#1,0.0
x#1#2#8#4#3#5,0.0
x#1#2#8#4#3#4,0.0
x#1#2#8#4#3#3,0.0
x#1#2#8#4#3#2,0.0
x#1#2#8#4#3#1,0.0
x#1#2#8#4#2#2,0.0
x#1#2#8#4#2#1,0.0
x#1#2#8#4#1#3,0.0
x#1#2#8#4#1#2,0.0
x#1#2#8#4#1#1,0.0
x#1#2#8#3#3#5,0.0
x#1#2#8#3#3#4,0.0
x#1#2#8#3#3#3,0.0
